Choose a name for this experiment (e.g. Min Dist to Goal And Obstacle): avgA2C
--------------------------------
description of environment (describe what you changed in the code and why you think it might work): avg dist to obstacles and goals instead of closest also using A2C which has shown promising results
--------------------------------
Reinforcement learning algorithm you are using (e.g. PPO, A2C): A2C
--------------------------------
Experiment was ran with 10 iterations
--------------------------------
number of timesteps for training: 1000000
Episode:18 Score:-45.5 Successful:False Number of Steps:500
Episode:19 Score:-29.75 Successful:False Number of Steps:500
Episode:20 Score:-26.5 Successful:False Number of Steps:500
Episode:21 Score:-20.25 Successful:False Number of Steps:500
Episode:22 Score:-31.75 Successful:False Number of Steps:500
Episode:23 Score:-25.5 Successful:False Number of Steps:500
Episode:24 Score:99992.25 Successful:True Number of Steps:282
Episode:25 Score:99973.75 Successful:True Number of Steps:271
Episode:26 Score:99978.25 Successful:True Number of Steps:441
Episode:27 Score:99986.75 Successful:True Number of Steps:342
Episode:28 Score:-36.0 Successful:False Number of Steps:500
Episode:29 Score:-30.25 Successful:False Number of Steps:500
Episode:30 Score:99982.5 Successful:True Number of Steps:198
number successful: 9
RESULTS FOR STARTING POSITION: (2,28)
Episode:1 Score:-708 Successful:False Number of Steps:500
Episode:2 Score:-1208 Successful:False Number of Steps:500
Episode:3 Score:-1003 Successful:False Number of Steps:500
Episode:4 Score:-1510 Successful:False Number of Steps:500
Episode:5 Score:-1011 Successful:False Number of Steps:500
Episode:6 Score:-1010 Successful:False Number of Steps:500
Episode:7 Score:-1322 Successful:False Number of Steps:500
Episode:8 Score:-806 Successful:False Number of Steps:500
Episode:9 Score:-1309 Successful:False Number of Steps:500
Episode:10 Score:-1620 Successful:False Number of Steps:500
Episode:11 Score:-1307 Successful:False Number of Steps:500
Episode:12 Score:-508 Successful:False Number of Steps:500
Episode:13 Score:-909 Successful:False Number of Steps:500
Episode:14 Score:-909 Successful:False Number of Steps:500
Episode:15 Score:-1012 Successful:False Number of Steps:500
Episode:16 Score:-1214 Successful:False Number of Steps:500
Episode:17 Score:-315 Successful:False Number of Steps:500
Episode:18 Score:-1011 Successful:False Number of Steps:500
Episode:19 Score:-1006 Successful:False Number of Steps:500
Episode:20 Score:-1711 Successful:False Number of Steps:500
Episode:21 Score:-1119 Successful:False Number of Steps:500
Episode:22 Score:-1408 Successful:False Number of Steps:500
Episode:23 Score:-1405 Successful:False Number of Steps:500
Episode:24 Score:-710 Successful:False Number of Steps:500
Episode:25 Score:-1206 Successful:False Number of Steps:500
Episode:26 Score:-1605 Successful:False Number of Steps:500
Episode:27 Score:-1712 Successful:False Number of Steps:500
Episode:28 Score:-2019 Successful:False Number of Steps:500
Episode:29 Score:-807 Successful:False Number of Steps:500
Episode:30 Score:-1112 Successful:False Number of Steps:500
number successful: 0
--------------------------------
average percent successful (APS): 0.8300000000000001
average number of steps of episodes that succeeded (ANSES): 36.566265060240966
